time,P,I,D,ds,prox_right,left speed,right speed
297,-38.947372,28.208168,-8.223677,-18.962881,96.105263,418.962881,381.037119
298,17.368393,28.219284,35.197353,80.785030,101.736839,319.214970,480.785030
299,-70.000000,28.174484,-54.605246,-96.430762,93.000000,496.430762,303.569238
300,13.157883,28.182905,51.973677,93.314464,101.315788,306.685536,493.314464
301,-41.578979,28.156294,-34.210539,-47.633224,95.842102,447.633224,352.366776
302,-12.105255,28.148547,18.421078,34.464369,98.789474,365.535631,434.464369
303,18.421021,28.160336,19.078922,65.660279,101.842102,334.339721,465.660279
304,-8.947372,28.154610,-17.105246,2.101992,99.105263,397.898008,402.101992
305,-30.000000,28.135410,-13.157892,-15.022482,97.000000,415.022482,384.977518
306,15.263138,28.145178,28.289461,71.697777,101.526314,328.302223,471.697777
307,-19.473648,28.132715,-21.710491,-13.051424,98.052635,413.051424,386.948576
308,-23.157883,28.117894,-2.302647,2.657365,97.684212,397.342635,402.657365
309,-15.789490,28.107789,4.605246,16.923545,98.421051,383.076455,416.923545
310,-57.368393,28.071073,-25.986814,-55.284134,94.263161,455.284134,344.715866
311,-17.894745,28.059620,24.671030,34.835906,98.210526,365.164094,434.835906
312,-39.473648,28.034357,-13.486814,-24.926105,96.052635,424.926105,375.073895
313,-64.210510,27.993263,-15.460539,-51.677787,93.578949,451.677787,348.322213
314,-18.947372,27.981136,28.289461,37.323225,98.105263,362.676775,437.323225
315,-17.894745,27.969684,0.657892,10.732831,98.210526,389.267169,410.732831
316,-63.684235,27.928926,-28.618431,-64.373740,93.631577,464.373740,335.626260
317,-56.315765,27.892884,4.605293,-23.817588,94.368423,423.817588,376.182412
318,-77.894745,27.843031,-13.486862,-63.538576,92.210526,463.538576,336.461424
319,-14.210510,27.833936,39.802647,53.426073,98.578949,346.573927,453.426073
320,-18.421021,27.822147,-2.631569,6.769557,98.157898,393.230443,406.769557
321,-16.842117,27.811368,0.986814,11.956065,98.315788,388.043935,411.956065
322,-55.263138,27.775999,-24.013138,-51.500276,94.473686,451.500276,348.499724
323,-28.947372,27.757473,16.447353,15.257454,97.105263,384.742546,415.257454
324,-7.894745,27.752421,13.157892,33.015568,99.210526,366.984432,433.015568
325,-44.210510,27.724126,-22.697353,-39.183738,95.578949,439.183738,360.816262
326,-24.736862,27.708294,12.171030,15.142462,97.526314,384.857538,415.142462
327,-31.052628,27.688421,-3.947353,-7.311560,96.894737,407.311560,392.688440
328,13.684235,27.697178,27.960539,69.341952,101.368423,330.658048,469.341952
329,15.263138,27.706947,0.986814,43.956899,101.526314,356.043101,443.956899
330,-1.578979,27.705936,-10.526323,15.600633,99.842102,384.399367,415.600633
331,15.263138,27.715705,10.526323,53.505166,101.526314,346.494834,453.505166
332,-35.263138,27.693136,-31.578922,-39.148924,96.473686,439.148924,360.851076
333,-9.473648,27.687073,16.118431,34.331856,99.052635,365.668144,434.331856
334,-7.894745,27.682021,0.986814,20.774090,99.210526,379.225910,420.774090
335,-45.263138,27.653052,-23.355246,-40.965331,95.473686,440.965331,359.034669
336,-16.315765,27.642610,18.092108,29.418952,98.368423,370.581048,429.418952
337,-38.947372,27.617684,-14.144754,-25.474443,96.105263,425.474443,374.525557
338,-3.157883,27.615663,22.368431,46.826211,99.684212,353.173789,446.826211
339,-1.578979,27.614652,0.986814,27.022487,99.842102,372.977513,427.022487
340,-42.631607,27.587368,-25.657892,-40.702131,95.736839,440.702131,359.297869
341,-12.631607,27.579284,18.750000,33.697677,98.736839,366.302323,433.697677
342,-36.842117,27.555705,-15.131569,-24.417982,96.315788,424.417982,375.582018
343,-54.210510,27.521010,-10.855246,-37.544746,94.578949,437.544746,362.455254
344,-47.368393,27.490694,4.276323,-15.601375,95.263161,415.601375,384.398625
345,3.157883,27.492715,31.578922,62.229520,100.315788,337.770480,462.229520
346,-50.526352,27.460378,-33.552647,-56.618620,94.947365,456.618620,343.381380
347,-78.421021,27.410189,-17.434168,-68.444999,92.157898,468.444999,331.555001
348,30.526352,27.429726,68.092108,126.048185,103.052635,273.951815,526.048185
349,-66.842117,27.386947,-60.855293,-100.310464,93.315788,500.310464,299.689536
350,-57.894745,27.349894,5.592108,-24.952743,94.210526,424.952743,375.047257
351,-35.789490,27.326989,13.815784,5.353284,96.421051,394.646716,405.353284
352,-21.052628,27.313515,9.210539,15.471427,97.894737,384.528573,415.471427
353,-16.842117,27.302736,2.631569,13.092188,98.315788,386.907812,413.092188
354,-60.526352,27.263999,-27.302647,-60.564999,93.947365,460.564999,339.435001
355,-33.684235,27.242442,16.776323,10.334530,96.631577,389.665470,410.334530
356,-67.368393,27.199326,-21.052599,-61.221666,93.263161,461.221666,338.778334
357,2.631607,27.201010,43.750000,73.582617,100.263161,326.417383,473.582617
